datetime,WS,WD,USTAR,MO_LENGTH,V_SIGMA,DISPLACEMENT_HEIGHT,ROUGHNESS_LENGTH,TOWER_HEIGHT,CANOPY_HEIGHT,zm,PBLH
2022-06-23 11:00:00,3.89659,197.263,0.470588,-59.3109,1.11946,0.201,0.045,2.9,0.3,2.699,698.0
2022-06-23 12:00:00,3.92818,202.448,0.498655,-74.9003,1.206,0.201,0.045,2.9,0.3,2.699,746.0
2022-06-23 12:30:00,3.53346,209.118,0.474438,-77.9795,1.19512,0.201,0.045,2.9,0.3,2.699,745.5
2022-06-23 13:00:00,4.34779,207.375,0.51319,-169.253,1.38712,0.201,0.045,2.9,0.3,2.699,745.0
2022-06-23 13:30:00,3.98481,213.103,0.51904,-99.8686,1.42028,0.201,0.045,2.9,0.3,2.699,721.5
2022-06-23 14:00:00,3.73611,206.212,0.488418,-99.4366,1.18281,0.201,0.045,2.9,0.3,2.699,698.0
2022-06-23 14:30:00,3.4303,211.793,0.474543,-351.376,1.1227,0.201,0.045,2.9,0.3,2.699,696.5
2022-06-23 15:00:00,3.07247,212.187,0.428223,-134.814,1.10795,0.201,0.045,2.9,0.3,2.699,695.0
2022-06-23 15:30:00,3.59518,211.361,0.487105,-223.286,1.1606,0.201,0.045,2.9,0.3,2.699,691.0
2022-06-23 16:00:00,3.86067,208.085,0.512939,-282.667,1.23456,0.201,0.045,2.9,0.3,2.699,687.0
2022-06-23 16:30:00,3.35363,211.995,0.457938,-221.357,1.10503,0.201,0.045,2.9,0.3,2.699,666.5
2022-06-23 17:00:00,3.34355,210.309,0.432737,2441.41,1.0288,0.201,0.045,2.9,0.3,2.699,646.0
2022-06-23 17:30:00,2.85812,208.223,0.376242,235.486,0.840193,0.201,0.045,2.9,0.3,2.699,606.5
2022-06-23 18:00:00,2.57452,212.495,0.32745,136.454,0.776436,0.201,0.045,2.9,0.3,2.699,567.0
2022-06-23 18:30:00,1.99462,211.105,0.260711,53.6674,0.624101,0.201,0.045,2.9,0.3,2.699,506.5
2022-06-23 19:00:00,2.05338,211.932,0.275058,49.949,0.609337,0.201,0.045,2.9,0.3,2.699,446.0
2022-06-23 19:30:00,1.75536,209.014,0.197706,19.985,0.560397,0.201,0.045,2.9,0.3,2.699,410.0
2022-06-23 20:00:00,1.6826,220.174,0.207157,25.5893,0.594914,0.201,0.045,2.9,0.3,2.699,374.0
2022-06-23 20:30:00,1.70756,214.746,0.226482,26.8629,0.591691,0.201,0.045,2.9,0.3,2.699,358.0
2022-06-23 21:00:00,1.74972,199.652,0.177037,14.6778,0.460402,0.201,0.045,2.9,0.3,2.699,342.0
2022-06-23 21:30:00,1.54811,208.801,0.186098,16.3358,0.580042,0.201,0.045,2.9,0.3,2.699,332.0
2022-06-23 22:00:00,1.16758,217.386,0.171685,15.1326,0.431226,0.201,0.045,2.9,0.3,2.699,322.0
2022-06-23 22:30:00,1.20854,218.476,0.140236,9.43527,0.436575,0.201,0.045,2.9,0.3,2.699,308.0
2022-06-23 23:00:00,1.25288,208.026,0.123999,9.18502,0.293318,0.201,0.045,2.9,0.3,2.699,294.0
2022-06-23 23:30:00,1.54514,211.436,0.189808,19.2533,0.430874,0.201,0.045,2.9,0.3,2.699,281.0
2022-06-24 00:00:00,1.44471,212.16,0.161526,13.5402,0.387247,0.201,0.045,2.9,0.3,2.699,268.0
2022-06-24 00:30:00,1.42259,209.892,0.168325,19.9288,0.43899,0.201,0.045,2.9,0.3,2.699,271.5
2022-06-24 01:00:00,2.03787,213.713,0.268933,106.582,0.628439,0.201,0.045,2.9,0.3,2.699,275.0
2022-06-24 01:30:00,1.83352,208.426,0.241608,182.45,0.638451,0.201,0.045,2.9,0.3,2.699,275.5
2022-06-24 02:00:00,1.88583,203.971,0.210567,132.829,0.548109,0.201,0.045,2.9,0.3,2.699,276.0
2022-06-24 02:30:00,1.58782,210.075,0.196277,-243.356,0.519989,0.201,0.045,2.9,0.3,2.699,282.0
2022-06-24 03:00:00,2.10608,209.529,0.254012,-179.247,0.646966,0.201,0.045,2.9,0.3,2.699,288.0
2022-06-24 03:30:00,1.84646,212.118,0.285537,-147.736,0.79049,0.201,0.045,2.9,0.3,2.699,301.5
2022-06-24 04:00:00,1.84608,210.977,0.230569,-55.7637,0.625979,0.201,0.045,2.9,0.3,2.699,315.0
2022-06-24 04:30:00,1.96273,200.331,0.289037,-46.0393,0.695946,0.201,0.045,2.9,0.3,2.699,336.0
2022-06-24 05:00:00,1.98431,200.951,0.262101,-35.4449,0.620411,0.201,0.045,2.9,0.3,2.699,357.0
2022-06-24 05:30:00,1.83217,199.621,0.294425,-24.9395,0.748918,0.201,0.045,2.9,0.3,2.699,382.5
2022-06-24 06:00:00,2.39912,175.945,0.324525,-28.7827,0.719236,0.201,0.045,2.9,0.3,2.699,408.0
2022-06-24 06:30:00,3.3896,176.331,0.373354,-42.1555,0.826843,0.201,0.045,2.9,0.3,2.699,467.0
2022-06-24 07:00:00,3.35384,179.474,0.407877,-38.5806,0.771213,0.201,0.045,2.9,0.3,2.699,526.0
2022-06-24 07:30:00,3.54617,176.497,0.40187,-36.9721,0.919018,0.201,0.045,2.9,0.3,2.699,587.0
2022-06-24 08:00:00,3.4718,178.888,0.408563,-34.8746,0.91363,0.201,0.045,2.9,0.3,2.699,648.0
2022-06-24 08:30:00,3.5604,177.711,0.413476,-38.9491,0.808079,0.201,0.045,2.9,0.3,2.699,653.5
2022-06-24 09:00:00,3.68036,180.192,0.401301,-36.1741,0.830074,0.201,0.045,2.9,0.3,2.699,659.0
2022-06-24 09:30:00,3.70498,177.663,0.430492,-39.0511,0.888665,0.201,0.045,2.9,0.3,2.699,596.0
2022-06-24 10:00:00,3.34127,172.647,0.430872,-36.0353,0.804529,0.201,0.045,2.9,0.3,2.699,533.0
2022-06-24 10:30:00,3.1692,171.71,0.380765,-30.973,0.87919,0.201,0.045,2.9,0.3,2.699,548.5
2022-06-24 11:00:00,3.07207,172.88,0.346775,-23.6081,0.874472,0.201,0.045,2.9,0.3,2.699,564.0
2022-06-24 11:30:00,3.36279,169.612,0.378242,-36.8341,0.895458,0.201,0.045,2.9,0.3,2.699,567.3333333333334
2022-06-24 12:30:00,3.52974,176.063,0.387399,-42.6984,0.836932,0.201,0.045,2.9,0.3,2.699,570.6666666666666
2022-06-24 13:00:00,3.29077,172.317,0.362504,-45.1818,0.818327,0.201,0.045,2.9,0.3,2.699,574.0
2022-06-24 13:30:00,3.49413,187.288,0.395988,-65.0996,0.816685,0.201,0.045,2.9,0.3,2.699,555.5
2022-06-24 14:00:00,3.64608,193.496,0.444044,-108.562,0.948795,0.201,0.045,2.9,0.3,2.699,537.0
2022-06-24 14:30:00,2.79541,205.963,0.375697,-78.7865,0.844078,0.201,0.045,2.9,0.3,2.699,510.5
2022-06-24 15:00:00,2.71622,202.504,0.348884,-89.9953,0.899564,0.201,0.045,2.9,0.3,2.699,484.0
2022-06-24 15:30:00,2.67001,198.411,0.321474,-169.61,0.777649,0.201,0.045,2.9,0.3,2.699,441.0
2022-06-24 16:00:00,2.3545,199.853,0.315381,-429.486,0.716935,0.201,0.045,2.9,0.3,2.699,398.0
2022-06-24 16:30:00,2.14403,202.854,0.275759,261.846,0.5927,0.201,0.045,2.9,0.3,2.699,354.5
2022-06-24 17:00:00,2.00208,198.661,0.259239,61.0134,0.552567,0.201,0.045,2.9,0.3,2.699,311.0
2022-06-24 17:30:00,1.86883,199.985,0.201369,24.0217,0.456985,0.201,0.045,2.9,0.3,2.699,273.0
2022-06-24 18:00:00,1.36656,207.773,0.148009,11.0776,0.336202,0.201,0.045,2.9,0.3,2.699,235.0
2022-06-24 18:30:00,1.00418,203.398,0.0773346,7.38768,0.237709,0.201,0.045,2.9,0.3,2.699,200.5
2022-06-24 19:00:00,0.856683,213.892,0.111656,7.17659,0.233367,0.201,0.045,2.9,0.3,2.699,166.0
2022-06-24 19:30:00,0.659874,221.261,0.0326346,2.79528,0.294198,0.201,0.045,2.9,0.3,2.699,136.5
2022-06-24 20:00:00,0.628626,180.577,0.0386197,-0.969727,0.201108,0.201,0.045,2.9,0.3,2.699,107.0
2022-06-24 20:30:00,0.164887,195.238,0.0536542,-4.34193,0.201483,0.201,0.045,2.9,0.3,2.699,89.5
2022-06-24 21:00:00,0.12861,255.467,0.0529882,20.7433,0.108795,0.201,0.045,2.9,0.3,2.699,72.0
2022-06-24 21:30:00,0.147604,2.21559,0.0391432,-4.31906,0.313778,0.201,0.045,2.9,0.3,2.699,71.5
2022-06-24 22:00:00,0.148296,305.005,0.0557618,-12.0162,0.143051,0.201,0.045,2.9,0.3,2.699,71.0
2022-06-24 22:30:00,0.121015,1.80699,0.0602401,-7.60799,0.175178,0.201,0.045,2.9,0.3,2.699,66.5
2022-06-24 23:00:00,0.0258132,11.5448,0.0849824,320.715,0.236075,0.201,0.045,2.9,0.3,2.699,62.0
2022-06-24 23:30:00,0.11087,49.8087,0.0447163,1.59183,0.154501,0.201,0.045,2.9,0.3,2.699,60.5
2022-06-25 00:00:00,0.311121,15.9572,0.0194877,1.23248,0.171035,0.201,0.045,2.9,0.3,2.699,59.0
2022-06-25 00:30:00,0.141096,17.7631,0.0496783,1.52795,0.241039,0.201,0.045,2.9,0.3,2.699,61.0
2022-06-25 01:00:00,0.19254,28.7607,0.0407683,-3.2209,0.125701,0.201,0.045,2.9,0.3,2.699,63.0
2022-06-25 01:30:00,0.372834,33.4473,0.0288351,-2.46305,0.104558,0.201,0.045,2.9,0.3,2.699,61.0
2022-06-25 02:00:00,0.07686,300.172,0.0906382,-2.81198,0.314239,0.201,0.045,2.9,0.3,2.699,59.0
2022-06-25 02:30:00,0.108907,50.4013,0.0690536,-0.605654,0.136232,0.201,0.045,2.9,0.3,2.699,53.0
2022-06-25 03:00:00,0.285242,45.1046,0.0742697,-1.03379,0.179937,0.201,0.045,2.9,0.3,2.699,47.0
2022-06-25 03:30:00,0.354743,88.0025,0.0798068,-0.825049,0.192839,0.201,0.045,2.9,0.3,2.699,67.0
2022-06-25 04:00:00,0.487108,121.464,0.0754948,-1.01268,0.220056,0.201,0.045,2.9,0.3,2.699,87.0
2022-06-25 04:30:00,0.323138,63.9097,0.0419677,-0.0992009,0.333453,0.201,0.045,2.9,0.3,2.699,126.0
2022-06-25 05:00:00,0.528848,146.992,0.169593,-6.2525,0.300377,0.201,0.045,2.9,0.3,2.699,165.0
2022-06-25 05:30:00,0.917239,177.563,0.12934,-3.97695,0.362671,0.201,0.045,2.9,0.3,2.699,226.5
2022-06-25 06:00:00,0.956013,180.022,0.175255,-7.16954,0.426974,0.201,0.045,2.9,0.3,2.699,288.0
2022-06-25 06:30:00,1.19443,181.579,0.156972,-6.31876,0.398181,0.201,0.045,2.9,0.3,2.699,372.0
2022-06-25 07:00:00,1.49721,184.248,0.163211,-6.09993,0.406743,0.201,0.045,2.9,0.3,2.699,456.0
2022-06-25 07:30:00,1.95919,182.92,0.22562,-15.7476,0.483936,0.201,0.045,2.9,0.3,2.699,521.5
2022-06-25 08:00:00,2.3892,181.703,0.285444,-24.5656,0.557974,0.201,0.045,2.9,0.3,2.699,587.0
2022-06-25 08:30:00,2.86389,184.22,0.313651,-32.3634,0.630784,0.201,0.045,2.9,0.3,2.699,631.0
2022-06-25 09:00:00,3.08734,188.198,0.335291,-35.4668,0.637957,0.201,0.045,2.9,0.3,2.699,675.0
2022-06-25 09:30:00,2.81671,190.074,0.346465,-29.2377,0.650645,0.201,0.045,2.9,0.3,2.699,709.0
2022-06-25 10:00:00,2.84939,190.685,0.340545,-29.6097,0.629966,0.201,0.045,2.9,0.3,2.699,743.0
2022-06-25 10:30:00,2.95603,187.771,0.344116,-33.0638,0.654837,0.201,0.045,2.9,0.3,2.699,759.0
2022-06-25 11:00:00,3.18064,190.912,0.340864,-36.5327,0.692024,0.201,0.045,2.9,0.3,2.699,775.0
2022-06-25 11:30:00,2.90192,191.694,0.353498,-34.3868,0.684167,0.201,0.045,2.9,0.3,2.699,768.5
2022-06-25 12:00:00,2.92242,194.185,0.359219,-36.2064,0.761774,0.201,0.045,2.9,0.3,2.699,762.0
2022-06-25 12:30:00,2.89631,190.433,0.33622,-35.8964,0.662152,0.201,0.045,2.9,0.3,2.699,741.5
2022-06-25 13:00:00,2.52324,188.103,0.308243,-33.9794,0.598694,0.201,0.045,2.9,0.3,2.699,721.0
2022-06-25 13:30:00,2.37328,176.543,0.319763,-35.7595,0.601827,0.201,0.045,2.9,0.3,2.699,681.5
2022-06-25 14:00:00,2.46918,180.077,0.286823,-41.9097,0.506843,0.201,0.045,2.9,0.3,2.699,642.0
2022-06-25 14:30:00,2.56046,181.165,0.2845,-51.4423,0.619624,0.201,0.045,2.9,0.3,2.699,597.0
2022-06-25 15:00:00,2.14011,173.839,0.280236,-63.8401,0.514573,0.201,0.045,2.9,0.3,2.699,552.0
2022-06-25 15:30:00,2.31306,184.17,0.272963,-132.221,0.480693,0.201,0.045,2.9,0.3,2.699,493.0
2022-06-25 16:00:00,1.72563,182.219,0.207522,-148.654,0.41019,0.201,0.045,2.9,0.3,2.699,434.0
2022-06-25 16:30:00,1.07726,189.19,0.154848,-144.09,0.271752,0.201,0.045,2.9,0.3,2.699,348.0
2022-06-25 17:00:00,0.353847,202.528,0.119971,-19.1891,0.235723,0.201,0.045,2.9,0.3,2.699,262.0
2022-06-25 17:30:00,0.658056,246.362,0.100223,-4.46916,0.200892,0.201,0.045,2.9,0.3,2.699,189.5
2022-06-25 18:00:00,1.18231,206.589,0.185363,97.002,0.401703,0.201,0.045,2.9,0.3,2.699,117.0
2022-06-25 18:30:00,0.160834,257.487,0.101002,9.97171,0.270867,0.201,0.045,2.9,0.3,2.699,87.5
2022-06-25 19:00:00,0.476245,218.866,0.0406708,1.14795,0.148474,0.201,0.045,2.9,0.3,2.699,58.0
2022-06-25 19:30:00,0.398638,210.141,0.0752723,5.7534,0.232055,0.201,0.045,2.9,0.3,2.699,49.0
2022-06-25 20:00:00,0.215933,46.7981,0.0807637,9.84768,0.361058,0.201,0.045,2.9,0.3,2.699,40.0
2022-06-25 20:30:00,0.337367,359.082,0.0388813,2.37498,0.210054,0.201,0.045,2.9,0.3,2.699,36.5
2022-06-25 21:00:00,0.637275,17.6778,0.0458648,-0.546927,0.162621,0.201,0.045,2.9,0.3,2.699,33.0
2022-06-25 21:30:00,0.297567,6.74702,0.0774573,-2.71265,0.242127,0.201,0.045,2.9,0.3,2.699,32.5
2022-06-25 22:00:00,0.261905,211.996,0.043593,1.9702,0.383123,0.201,0.045,2.9,0.3,2.699,32.0
2022-06-25 22:30:00,0.34654,34.7868,0.0282874,0.512305,0.288062,0.201,0.045,2.9,0.3,2.699,28.0
2022-06-25 23:00:00,0.21104,314.685,0.0357764,-3.02861,0.222983,0.201,0.045,2.9,0.3,2.699,24.0
2022-06-25 23:30:00,0.171159,359.962,0.0543049,178.908,0.247847,0.201,0.045,2.9,0.3,2.699,20.5
2022-06-26 00:00:00,0.136873,243.159,0.0907635,4.41998,0.147996,0.201,0.045,2.9,0.3,2.699,17.0
2022-06-26 00:30:00,0.134569,12.701,0.0485978,2.65523,0.216277,0.201,0.045,2.9,0.3,2.699,16.5
2022-06-26 01:00:00,0.106007,339.215,0.0335321,0.878501,0.246135,0.201,0.045,2.9,0.3,2.699,16.0
2022-06-26 01:30:00,0.215544,9.14207,0.0261425,-12.5002,0.267098,0.201,0.045,2.9,0.3,2.699,16.0
2022-06-26 02:00:00,0.160944,333.919,0.102846,-51.238,0.252639,0.201,0.045,2.9,0.3,2.699,16.0
2022-06-26 02:30:00,0.0613881,358.116,0.135647,-10.2358,0.374911,0.201,0.045,2.9,0.3,2.699,14.5
2022-06-26 03:00:00,0.315106,42.8233,0.118315,-8.00566,0.194659,0.201,0.045,2.9,0.3,2.699,13.0
2022-06-26 03:30:00,0.499065,67.6395,0.0680565,-2.11974,0.150417,0.201,0.045,2.9,0.3,2.699,24.5
2022-06-26 04:00:00,0.500041,82.6012,0.120384,-3.37128,0.196127,0.201,0.045,2.9,0.3,2.699,36.0
2022-06-26 04:30:00,0.368477,95.0088,0.106186,-1.73115,0.270631,0.201,0.045,2.9,0.3,2.699,63.5
2022-06-26 05:00:00,0.128978,132.909,0.151818,-3.9612,0.346149,0.201,0.045,2.9,0.3,2.699,91.0
2022-06-26 05:30:00,0.452932,159.451,0.127164,-2.93446,0.251416,0.201,0.045,2.9,0.3,2.699,154.5
2022-06-26 06:00:00,0.117739,133.364,0.224373,-7.82297,0.354994,0.201,0.045,2.9,0.3,2.699,218.0
2022-06-26 06:30:00,0.654726,286.469,0.147991,-4.71273,0.498582,0.201,0.045,2.9,0.3,2.699,334.0
2022-06-26 07:00:00,1.28364,197.797,0.187584,-10.6228,0.42519,0.201,0.045,2.9,0.3,2.699,450.0
2022-06-26 07:30:00,1.21244,193.779,0.196314,-12.2121,0.427743,0.201,0.045,2.9,0.3,2.699,551.0
2022-06-26 08:00:00,1.09949,157.87,0.15027,-4.93953,0.476891,0.201,0.045,2.9,0.3,2.699,652.0
2022-06-26 08:30:00,1.60815,174.635,0.229939,-17.5588,0.518914,0.201,0.045,2.9,0.3,2.699,722.0
2022-06-26 09:00:00,1.98392,180.4,0.232672,-21.8309,0.549546,0.201,0.045,2.9,0.3,2.699,792.0
2022-06-26 09:30:00,2.50296,186.527,0.264929,-31.2484,0.507867,0.201,0.045,2.9,0.3,2.699,807.3333333333334
2022-06-26 10:30:00,2.88444,183.936,0.314108,-47.5081,0.578036,0.201,0.045,2.9,0.3,2.699,822.6666666666666
2022-06-26 11:00:00,2.50134,185.699,0.281393,-35.5137,0.557648,0.201,0.045,2.9,0.3,2.699,838.0
2022-06-26 11:30:00,2.45238,192.739,0.286495,-29.411,0.604663,0.201,0.045,2.9,0.3,2.699,881.0
2022-06-26 12:00:00,2.5089,192.642,0.282231,-34.2339,0.594267,0.201,0.045,2.9,0.3,2.699,924.0
2022-06-26 12:30:00,2.54829,190.554,0.296752,-41.7173,0.641529,0.201,0.045,2.9,0.3,2.699,939.0
2022-06-26 13:00:00,2.341,177.257,0.279572,-46.7837,0.60441,0.201,0.045,2.9,0.3,2.699,954.0
2022-06-26 13:30:00,2.23826,179.12,0.243234,-47.856,0.512617,0.201,0.045,2.9,0.3,2.699,943.0
2022-06-26 14:00:00,1.89171,185.989,0.203295,-43.1252,0.444758,0.201,0.045,2.9,0.3,2.699,932.0
2022-06-26 14:30:00,2.262,185.407,0.252088,-230.666,0.512948,0.201,0.045,2.9,0.3,2.699,878.5
2022-06-26 15:00:00,2.73356,195.574,0.334811,-243.033,0.57791,0.201,0.045,2.9,0.3,2.699,825.0
2022-06-26 15:30:00,2.65732,190.886,0.307057,-154.738,0.617378,0.201,0.045,2.9,0.3,2.699,571.0
2022-06-26 16:00:00,2.53658,195.94,0.275387,-226.878,0.52292,0.201,0.045,2.9,0.3,2.699,317.0
2022-06-26 16:30:00,2.576,173.416,0.309115,608.941,0.601617,0.201,0.045,2.9,0.3,2.699,266.5
2022-06-26 17:00:00,2.41879,171.357,0.31387,184.035,0.580131,0.201,0.045,2.9,0.3,2.699,216.0
2022-06-26 17:30:00,2.03839,169.419,0.255664,64.594,0.491962,0.201,0.045,2.9,0.3,2.699,178.5
2022-06-26 18:00:00,1.68729,168.498,0.195053,24.7408,0.401079,0.201,0.045,2.9,0.3,2.699,141.0
2022-06-26 18:30:00,1.48352,170.998,0.157234,10.3655,0.340392,0.201,0.045,2.9,0.3,2.699,114.0
2022-06-26 19:00:00,0.828501,188.973,0.0728007,9.37063,0.25405,0.201,0.045,2.9,0.3,2.699,87.0
2022-06-26 19:30:00,0.784089,214.944,0.0725412,4.99233,0.27158,0.201,0.045,2.9,0.3,2.699,77.0
2022-06-26 20:00:00,0.253248,44.1335,0.037077,6.70123,0.17996,0.201,0.045,2.9,0.3,2.699,67.0
2022-06-26 20:30:00,0.287872,16.4689,0.0306122,-1.73192,0.20545,0.201,0.045,2.9,0.3,2.699,66.0
2022-06-26 21:00:00,0.514726,32.2246,0.025301,-1.94949,0.215182,0.201,0.045,2.9,0.3,2.699,65.0
2022-06-26 21:30:00,0.215926,291.896,0.0141871,5.36577,0.295723,0.201,0.045,2.9,0.3,2.699,68.5
2022-06-26 22:00:00,0.356803,32.6222,0.0412279,-2.06896,0.213213,0.201,0.045,2.9,0.3,2.699,72.0
2022-06-26 22:30:00,0.333236,8.19111,0.0179721,-0.530181,0.201154,0.201,0.045,2.9,0.3,2.699,66.0
2022-06-26 23:00:00,0.143191,16.3453,0.0495244,-2.40593,0.219538,0.201,0.045,2.9,0.3,2.699,60.0
2022-06-26 23:30:00,0.208577,335.172,0.0309617,-0.684532,0.142661,0.201,0.045,2.9,0.3,2.699,54.0
2022-06-27 00:00:00,0.0841953,1.08339,0.0415856,-5.80707,0.214187,0.201,0.045,2.9,0.3,2.699,48.0
2022-06-27 00:30:00,0.625641,25.5999,0.0614603,-1.80097,0.166197,0.201,0.045,2.9,0.3,2.699,43.0
2022-06-27 01:00:00,0.341679,8.15424,0.0509449,-5.08076,0.162012,0.201,0.045,2.9,0.3,2.699,38.0
2022-06-27 01:30:00,0.122498,277.402,0.0371899,-5.74845,0.215769,0.201,0.045,2.9,0.3,2.699,35.0
2022-06-27 02:00:00,0.146438,24.3412,0.0637359,-3.22024,0.130314,0.201,0.045,2.9,0.3,2.699,32.0
2022-06-27 02:30:00,0.0975659,350.553,0.147769,-34.398,0.141549,0.201,0.045,2.9,0.3,2.699,31.5
2022-06-27 03:00:00,0.127117,356.06,0.0811611,-0.843628,0.182694,0.201,0.045,2.9,0.3,2.699,31.0
2022-06-27 03:30:00,0.154978,185.904,0.0519679,-1.98102,0.150628,0.201,0.045,2.9,0.3,2.699,39.5
2022-06-27 04:00:00,0.125913,222.434,0.151282,-38.4067,0.204804,0.201,0.045,2.9,0.3,2.699,48.0
2022-06-27 04:30:00,0.391269,358.686,0.175597,-13.5811,0.333101,0.201,0.045,2.9,0.3,2.699,75.0
2022-06-27 05:00:00,0.786716,347.553,0.144976,-14.478,0.421335,0.201,0.045,2.9,0.3,2.699,102.0
2022-06-27 05:30:00,0.728888,1.06488,0.149589,-8.25503,0.485718,0.201,0.045,2.9,0.3,2.699,226.0
2022-06-27 06:00:00,0.406623,34.4786,0.175568,-6.63746,0.446423,0.201,0.045,2.9,0.3,2.699,350.0
2022-06-27 06:30:00,0.719493,183.737,0.203048,-11.4734,0.404576,0.201,0.045,2.9,0.3,2.699,536.5
2022-06-27 07:00:00,1.4435,179.91,0.307825,-26.9654,0.616523,0.201,0.045,2.9,0.3,2.699,723.0
2022-06-27 07:30:00,2.25164,198.787,0.291018,-27.0117,0.592287,0.201,0.045,2.9,0.3,2.699,787.5
2022-06-27 08:00:00,2.26417,196.309,0.292253,-27.8224,0.579058,0.201,0.045,2.9,0.3,2.699,852.0
2022-06-27 08:30:00,2.32283,198.527,0.282912,-25.9558,0.68825,0.201,0.045,2.9,0.3,2.699,910.5
2022-06-27 09:00:00,2.88603,193.905,0.358826,-45.6715,0.695855,0.201,0.045,2.9,0.3,2.699,969.0
2022-06-27 09:30:00,2.98214,190.804,0.351944,-51.1173,0.637227,0.201,0.045,2.9,0.3,2.699,1118.0
2022-06-27 10:00:00,3.14567,190.993,0.373981,-56.632,0.679975,0.201,0.045,2.9,0.3,2.699,1267.0
2022-06-27 10:30:00,2.87584,187.537,0.339408,-47.9825,0.701364,0.201,0.045,2.9,0.3,2.699,1184.0
2022-06-27 11:00:00,2.48267,179.54,0.325702,-39.0285,0.680097,0.201,0.045,2.9,0.3,2.699,1101.0
2022-06-27 11:30:00,2.48204,185.001,0.292267,-32.4992,0.638836,0.201,0.045,2.9,0.3,2.699,1079.5
2022-06-27 12:00:00,2.30236,192.127,0.282773,-31.245,0.503127,0.201,0.045,2.9,0.3,2.699,1058.0
2022-06-27 12:30:00,1.73011,190.686,0.218663,-18.7547,0.464147,0.201,0.045,2.9,0.3,2.699,1066.5
2022-06-27 13:00:00,2.61076,189.083,0.293594,-58.7179,0.576218,0.201,0.045,2.9,0.3,2.699,1075.0
2022-06-27 13:30:00,2.64509,184.457,0.314536,-211.078,0.566589,0.201,0.045,2.9,0.3,2.699,1050.5
2022-06-27 14:00:00,2.453,189.331,0.272339,-172.135,0.52106,0.201,0.045,2.9,0.3,2.699,1026.0
2022-06-27 15:00:00,1.81986,193.572,0.204538,-258.976,0.405553,0.201,0.045,2.9,0.3,2.699,974.0
2022-06-27 15:30:00,1.76568,199.886,0.213151,7573.01,0.418154,0.201,0.045,2.9,0.3,2.699,931.0
2022-06-27 16:00:00,2.16417,193.001,0.245252,263.078,0.47661,0.201,0.045,2.9,0.3,2.699,888.0
2022-06-27 16:30:00,1.82934,187.31,0.218845,82.5966,0.437281,0.201,0.045,2.9,0.3,2.699,608.5
2022-06-27 17:00:00,2.13428,182.524,0.24156,49.4273,0.5172,0.201,0.045,2.9,0.3,2.699,329.0
2022-06-27 17:30:00,1.47504,171.275,0.181459,22.9466,0.350824,0.201,0.045,2.9,0.3,2.699,241.0
2022-06-27 18:00:00,1.32482,167.589,0.171947,14.0187,0.371915,0.201,0.045,2.9,0.3,2.699,153.0
2022-06-27 18:30:00,0.393499,138.365,0.21532,19.8287,0.266741,0.201,0.045,2.9,0.3,2.699,114.5
2022-06-27 19:00:00,0.394432,336.721,0.0854878,-7.15583,0.304644,0.201,0.045,2.9,0.3,2.699,76.0
2022-06-27 19:30:00,0.394449,29.6994,0.0479694,1.14865,0.434658,0.201,0.045,2.9,0.3,2.699,60.0
2022-06-27 20:00:00,0.569783,36.189,0.0451041,-1.99018,0.145291,0.201,0.045,2.9,0.3,2.699,44.0
2022-06-27 20:30:00,0.146671,349.994,0.0560374,10.0964,0.370133,0.201,0.045,2.9,0.3,2.699,38.0
2022-06-27 21:00:00,0.531044,36.9921,0.0425068,-1.12814,0.185264,0.201,0.045,2.9,0.3,2.699,32.0
2022-06-27 21:30:00,0.18151,309.163,0.0805956,35.8906,0.242045,0.201,0.045,2.9,0.3,2.699,32.0
2022-06-27 22:00:00,0.285447,354.482,0.021337,-0.293037,0.169257,0.201,0.045,2.9,0.3,2.699,32.0
2022-06-27 22:30:00,0.351479,355.345,0.0460649,-3.14792,0.292769,0.201,0.045,2.9,0.3,2.699,25.5
2022-06-27 23:00:00,0.0768894,308.011,0.0593416,-8.98111,0.131016,0.201,0.045,2.9,0.3,2.699,19.0
2022-06-27 23:30:00,0.452824,22.7703,0.0211887,-0.25501,0.217608,0.201,0.045,2.9,0.3,2.699,19.0
2022-06-28 00:00:00,0.386539,15.0524,0.0325063,-0.746919,0.167842,0.201,0.045,2.9,0.3,2.699,19.0
2022-06-28 00:30:00,0.183552,265.391,0.0842585,-3.04304,0.52966,0.201,0.045,2.9,0.3,2.699,19.0
2022-06-28 01:00:00,0.479566,11.1081,0.0474274,-2.53952,0.217844,0.201,0.045,2.9,0.3,2.699,19.0
2022-06-28 01:30:00,0.240284,329.205,0.0103715,-0.158251,0.30981,0.201,0.045,2.9,0.3,2.699,23.0
2022-06-28 02:00:00,0.942252,44.5402,0.0899902,-3.4435,0.357047,0.201,0.045,2.9,0.3,2.699,27.0
2022-06-28 02:30:00,0.429736,83.3031,0.241636,-189.451,0.686725,0.201,0.045,2.9,0.3,2.699,34.5
2022-06-28 03:00:00,0.271626,14.5431,0.0976275,12.4982,0.346208,0.201,0.045,2.9,0.3,2.699,42.0
2022-06-28 03:30:00,1.23166,70.5668,0.184645,35.3449,0.409278,0.201,0.045,2.9,0.3,2.699,65.0
2022-06-28 04:00:00,1.71396,75.8064,0.246666,180.885,0.518653,0.201,0.045,2.9,0.3,2.699,88.0
